,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
21,Cabo Verde,2,30+,243000.0,108.0,120000.0,61.0,119939.0,123000.0,47.0,122953.0,1.33031914893617,0.9094548769583579,1.9459448542902136
22,Cambodia,1,0-30,9690000.0,5.0,4926000.0,3.0,4925997.0,4764000.0,2.0,4763998.0,1.4506699147381243,0.24239149355332879,8.682001049939142
23,Cambodia,2,30+,6797000.0,100.0,3122000.0,56.0,3121944.0,3675000.0,44.0,3674956.0,1.4981655116184265,1.009435230659616,2.223520471676258
24,Cameroon,1,0-30,18575000.0,23.0,9350000.0,16.0,9349984.0,9225000.0,7.0,9224993.0,2.2551566080977845,0.927761538254925,5.481722530353136
25,Cameroon,2,30+,7972000.0,68.0,3928000.0,42.0,3927958.0,4044000.0,26.0,4043974.0,1.6630894563684788,1.019770111568949,2.712245150653247
26,Canada,1,0-30,13039000.0,183.0,6662000.0,104.0,6661896.0,6377000.0,79.0,6376921.0,1.2601377926573918,0.9405465788425191,1.688323887624626
27,Canada,2,30+,23041000.0,16304.0,11408000.0,10080.0,11397920.0,11633000.0,6224.0,11626776.0,1.6514794110118007,1.6001311897078765,1.7044753971040347
28,Chile,1,0-30,7918000.0,465.0,4025000.0,247.0,4024753.0,3893000.0,218.0,3892782.0,1.0958698501339108,0.913395371319572,1.3147983514494375
29,Chile,2,30+,11198000.0,47787.0,5399000.0,26664.0,5372336.0,5799000.0,21123.0,5777877.0,1.355843248599825,1.3316353845118916,1.3804911886203417
30,chile,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
31,chile,2,30+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32,Colombia,1,0-30,24382000.0,2028.0,12421000.0,1176.0,12419824.0,11961000.0,852.0,11960148.0,1.3291642617965258,1.2169827709922094,1.4516866441722311
33,Colombia,2,30+,26502000.0,137866.0,12564000.0,83838.0,12480162.0,13938000.0,54028.0,13883972.0,1.721450545753311,1.7029822510214359,1.7401191232010507
34,Costa Rica,1,0-30,2251000.0,159.0,1149000.0,95.0,1148905.0,1102000.0,64.0,1101936.0,1.4236564403829417,1.036946640068603,1.9545824075477385
35,Costa Rica,2,30+,2847000.0,7909.0,1398000.0,4797.0,1393203.0,1449000.0,3112.0,1445888.0,1.5976856857574722,1.5273006920248526,1.6713143415722274
36,Croatia,1,0-30,1266000.0,12.0,650000.0,5.0,649995.0,616000.0,7.0,615993.0,0.676923076923077,0.21484233834451025,2.1328424164524775
37,Croatia,2,30+,2838000.0,4837.0,1329000.0,2608.0,1326392.0,1509000.0,2229.0,1506771.0,1.3285006688966596,1.2555349779629479,1.4057067769807339
38,Cuba,1,0-30,3898000.0,10.0,2021000.0,4.0,2020996.0,1877000.0,6.0,1876994.0,0.6191654296552861,0.17472258549181097,2.194140088993721
39,Cuba,2,30+,7431000.0,1896.0,3606000.0,1086.0,3604914.0,3825000.0,810.0,3824190.0,1.422166759105195,1.2984846211179197,1.557629761500347
40,Curaçao,1,0-30,60000.0,3.0,31000.0,2.0,30998.0,29000.0,1.0,28999.0,1.8709677419354838,0.16965458913876677,20.633218995920924
41,Curaçao,2,30+,101000.0,260.0,44000.0,142.0,43858.0,57000.0,118.0,56882.0,1.5589368258859784,1.2216111770717875,1.9894088010301783
42,Cyprus,1,0-30,465000.0,6.0,243000.0,2.0,242998.0,222000.0,4.0,221996.0,0.45679012345679015,0.08366527356505145,2.493952484664194
43,Cyprus,2,30+,739000.0,1046.0,360000.0,643.0,359357.0,379000.0,403.0,378597.0,1.6797422111938243,1.4831924130060017,1.902338409584961
44,Czech Republic,1,0-30,3280000.0,28.0,1681000.0,10.0,1680990.0,1599000.0,18.0,1598982.0,0.5284552845528456,0.24394109948562223,1.14480498923999
45,Czech Republic,2,30+,7430000.0,41239.0,3591000.0,23285.0,3567715.0,3839000.0,17954.0,3821046.0,1.3864931504308158,1.359836184981082,1.4136726742701826
46,Denmark,1,0-30,2058000.0,31.0,1054000.0,20.0,1053980.0,1004000.0,11.0,1003989.0,1.7319303087804039,0.8298582295960866,3.614572329941416
47,Denmark,2,30+,3733000.0,6386.0,1824000.0,3489.0,1820511.0,1909000.0,2897.0,1906103.0,1.2604730619697326,1.1999298345970908,1.3240710366075978
48,Dominican Republic,1,0-30,5788000.0,148.0,2942000.0,66.0,2941934.0,2846000.0,82.0,2845918.0,0.778614183150669,0.5630667049339714,1.0766753581611168
49,Dominican Republic,2,30+,5060000.0,4133.0,2477000.0,2579.0,2474421.0,2583000.0,1554.0,2581446.0,1.7306080808301236,1.6250773336010915,1.8429918795296598
50,Ecuador,1,0-30,9431000.0,295.0,4802000.0,160.0,4801840.0,4629000.0,135.0,4628865.0,1.1424869267434865,0.9086055053815139,1.43657106417345
51,Ecuador,2,30+,8211000.0,25373.0,4020000.0,16307.0,4003693.0,4191000.0,9066.0,4181934.0,1.875210232754164,1.8277397510687834,1.9239136288247158
52,England,1,0-30,20573000.0,535.0,10555000.0,306.0,10554694.0,10018000.0,229.0,10017771.0,1.26826128058682,1.0686430208329447,1.505167436158428
53,England,2,30+,35974000.0,155532.0,17426000.0,85933.0,17340067.0,18548000.0,69599.0,18478401.0,1.3141845328387536,1.3011424937193024,1.3273572992115334
54,Estonia,1,0-30,425000.0,1.0,221000.0,1.0,220999.0,204000.0,0.0,204000.0,inf,,inf
55,Estonia,2,30+,900000.0,2391.0,409000.0,1185.0,407815.0,491000.0,1206.0,489794.0,1.1795849602841537,1.0888258178200843,1.277909336604732
56,Eswatini,1,0-30,775000.0,16.0,393000.0,11.0,392989.0,382000.0,5.0,381995.0,2.1384223918575067,0.742993749061371,6.154628261374329
57,Eswatini,2,30+,372000.0,531.0,170000.0,269.0,169731.0,202000.0,262.0,201738.0,1.2199820386169733,1.029249805442165,1.4460592235998813
58,Finland,1,0-30,1849000.0,23.0,947000.0,15.0,946985.0,902000.0,8.0,901992.0,1.7859028511087647,0.7571800528460962,4.212272869061831
59,Finland,2,30+,3691000.0,3364.0,1786000.0,1723.0,1784277.0,1905000.0,1641.0,1903359.0,1.119928306900512,1.0467490368581898,1.1982236127597867
60,France,1,0-30,22783000.0,154.0,11568000.0,58.0,11567942.0,11215000.0,96.0,11214904.0,0.5857303913093591,0.42279978777897054,0.8114481161536649
61,France,2,30+,42491000.0,113442.0,20022000.0,65463.0,19956537.0,22469000.0,47979.0,22421021.0,1.5311614955056974,1.5132546174925723,1.549280271950501
62,Guatemala,1,0-30,11332000.0,927.0,5763000.0,519.0,5762481.0,5569000.0,408.0,5568592.0,1.2292374784374969,1.0797359610712443,1.3994391526019327
63,Guatemala,2,30+,6389000.0,15111.0,2980000.0,9788.0,2970212.0,3409000.0,5323.0,3403677.0,2.103527682199698,2.034545954899568,2.174848250109376
64,Haiti,1,0-30,6869000.0,33.0,3459000.0,20.0,3458980.0,3410000.0,13.0,3409987.0,1.5166677785931906,0.7544566046801037,3.0489243998309785
65,Haiti,2,30+,4394000.0,328.0,2099000.0,186.0,2098814.0,2295000.0,142.0,2294858.0,1.4321709197538735,1.1511707494301402,1.7817630828476236
66,Hong Kong,1,0-30,2084000.0,0.0,1054000.0,0.0,1054000.0,1030000.0,0.0,1030000.0,,,
67,Hong Kong,2,30+,5412000.0,207.0,2385000.0,123.0,2384877.0,3027000.0,84.0,3026916.0,1.8584456424079066,1.4082086677717514,2.452633821129659
68,Hungary,1,0-30,3030000.0,114.0,1554000.0,38.0,1553962.0,1476000.0,76.0,1475924.0,0.4749034749034749,0.3217277128928495,0.7010067875331231
69,Hungary,2,30+,6633000.0,41411.0,3046000.0,20898.0,3025102.0,3587000.0,20513.0,3566487.0,1.1997120542266824,1.1768933093216676,1.2229732310113892
70,Iceland,1,0-30,134000.0,1.0,68000.0,1.0,67999.0,66000.0,0.0,66000.0,inf,,inf
71,Iceland,2,30+,205000.0,87.0,102000.0,52.0,101948.0,103000.0,35.0,102965.0,1.500280112044818,0.977468232586544,2.3027248759185883
72,Indonesia,1,0-30,137832000.0,698.0,70588000.0,338.0,70587662.0,67244000.0,360.0,67243640.0,0.8944104443311108,0.7710222356766597,1.0375447113097982
73,Indonesia,2,30+,135691000.0,6859.0,67129000.0,3527.0,67125473.0,68562000.0,3332.0,68558668.0,1.0811196650150772,1.0311216588580496,1.133542021973199
74,Iraq,1,0-30,26485000.0,271.0,13585000.0,148.0,13584852.0,12900000.0,123.0,12899877.0,1.1425801412964443,0.8995572369428779,1.4512577139856875
75,Iraq,2,30+,13735000.0,7725.0,6772000.0,4916.0,6767084.0,6963000.0,2809.0,6960191.0,1.7994491589665065,1.7179552785906895,1.8848088282958961
76,Israel,1,0-30,4274000.0,73.0,2192000.0,38.0,2191962.0,2082000.0,35.0,2081965.0,1.0312304483837331,0.6515295021593526,1.6322150173540684
77,Israel,2,30+,4383000.0,10803.0,2117000.0,5989.0,2111011.0,2266000.0,4814.0,2261186.0,1.3316413570166845,1.2821245481958687,1.3830705497468854
78,Italy,1,0-30,16833000.0,179.0,8679000.0,106.0,8678894.0,8154000.0,73.0,8153927.0,1.364218780334203,1.012557376538831,1.8380122684782678
79,Italy,2,30+,43629000.0,164720.0,20758000.0,92108.0,20665892.0,22871000.0,72612.0,22798388.0,1.3976183677566945,1.3841148577928668,1.4112536187970062
80,Jamaica,1,0-30,1446000.0,52.0,736000.0,18.0,735982.0,710000.0,34.0,709966.0,0.5107097186700768,0.2884400428119595,0.9042586951566437
81,Jamaica,2,30+,1513000.0,2793.0,732000.0,1446.0,730554.0,781000.0,1347.0,779653.0,1.1453564082904328,1.063498487121063,1.2335149677205206
82,Japan,1,0-30,33594000.0,30.0,17238000.0,30.0,17237970.0,16356000.0,0.0,16356000.0,inf,,inf
83,Japan,2,30+,92882000.0,29292.0,44515000.0,17021.0,44497979.0,48367000.0,12271.0,48354729.0,1.5071201928026376,1.4725462092499737,1.5425059405846284
84,Jersey,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
85,Jersey,2,30+,0.0,56.0,0.0,40.0,-40.0,0.0,16.0,-16.0,,N/A,N/A
86,Kosovo,1,0-30,879000.0,16.0,451000.0,5.0,450995.0,428000.0,11.0,427989.0,0.43136464422495463,0.14987725579285577,1.2415189703265928
87,Kosovo,2,30+,883000.0,2679.0,418000.0,1609.0,416391.0,465000.0,1070.0,463930.0,1.6728189420024147,1.54853074724468,1.8070827574468051
88,Kyrgyzstan,1,0-30,3712000.0,9.0,1896000.0,2.0,1895998.0,1816000.0,7.0,1815993.0,0.2736588306208559,0.05684836171521531,1.3173494066888902
89,Kyrgyzstan,2,30+,2811000.0,1057.0,1330000.0,573.0,1329427.0,1481000.0,484.0,1480516.0,1.3182952215248867,1.168078129199115,1.4878305206235916
90,Latvia,1,0-30,585000.0,8.0,302000.0,3.0,301997.0,283000.0,5.0,282995.0,0.562251655629139,0.13436730119116064,2.3527072543338714
91,Latvia,2,30+,1301000.0,5433.0,568000.0,2533.0,565467.0,733000.0,2900.0,730100.0,1.1271788489558037,1.0687894966692657,1.1887580870627639
92,Liechtenstein,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
93,Liechtenstein,2,30+,0.0,86.0,0.0,49.0,-49.0,0.0,37.0,-37.0,,N/A,N/A
94,Lithuania,1,0-30,859000.0,20.0,444000.0,6.0,443994.0,415000.0,14.0,414986.0,0.40057915057915056,0.1539362672767257,1.0424031887836673
95,Lithuania,2,30+,1863000.0,9566.0,816000.0,4514.0,811486.0,1047000.0,5052.0,1041948.0,1.146448989334451,1.1014537510649862,1.1932823179140792
96,Luxembourg,1,0-30,219000.0,3.0,113000.0,1.0,112999.0,106000.0,2.0,105998.0,0.4690265486725663,0.042528483685216015,5.17267215516014
97,Luxembourg,2,30+,408000.0,1053.0,205000.0,579.0,204421.0,203000.0,474.0,202526.0,1.2096017289286816,1.0714789673355891,1.3655296904852812
98,Malaysia,1,0-30,16029000.0,935.0,8249000.0,527.0,8248473.0,7780000.0,408.0,7779592.0,1.218228472138037,1.0705287151994105,1.3863062141694462
99,Malaysia,2,30+,16337000.0,33685.0,8381000.0,19174.0,8361826.0,7956000.0,14511.0,7941489.0,1.2543372356677587,1.2276026240248124,1.2816540711066724
100,Malta,1,0-30,140000.0,4.0,73000.0,1.0,72999.0,67000.0,3.0,66997.0,0.3059360730593607,0.03182293979103629,2.9411764410699215
101,Malta,2,30+,302000.0,589.0,150000.0,345.0,149655.0,152000.0,244.0,151756.0,1.4327868852459016,1.2163170626123498,1.6877821759102638
102,Mexico,1,0-30,55046000.0,6045.0,27882000.0,3516.0,27878484.0,27164000.0,2529.0,27161471.0,1.3544713898931637,1.2869948604444519,1.4254856817420072
103,Mexico,2,30+,62676000.0,318840.0,29457000.0,196272.0,29260728.0,33219000.0,122568.0,33096432.0,1.8058400818272649,1.793031315665977,1.8187403491738035
104,Moldova,1,0-30,571000.0,12.0,291000.0,0.0,291000.0,280000.0,12.0,279988.0,0.0,N/A,N/A
105,Moldova,2,30+,2619000.0,11510.0,1207000.0,5440.0,1201560.0,1412000.0,6070.0,1405930.0,1.0484256444764137,1.0108355268278302,1.087413632408869
106,Mongolia,1,0-30,1736000.0,27.0,876000.0,8.0,875992.0,860000.0,19.0,859981.0,0.41336217255467433,0.18095724938728988,0.944246700685769
107,Mongolia,2,30+,1541000.0,2147.0,738000.0,988.0,737012.0,803000.0,1159.0,801841.0,0.9275400950730819,0.8521182807527111,1.0096375672262499
108,Montenegro,1,0-30,238000.0,9.0,123000.0,2.0,122998.0,115000.0,7.0,114993.0,0.2671312427409988,0.05549342508713878,1.285901901645078
109,Montenegro,2,30+,392000.0,2455.0,188000.0,1530.0,186470.0,204000.0,925.0,203075.0,1.7948246118458882,1.654527154471335,1.9470187470673845
110,Namibia,1,0-30,1655000.0,12.0,823000.0,5.0,822995.0,832000.0,7.0,831993.0,0.722096858184343,0.22917934018407224,2.27517834801733
111,Namibia,2,30+,887000.0,135.0,410000.0,87.0,409913.0,477000.0,48.0,476952.0,2.1086890243902436,1.482434448302102,2.999504906727397
112,Netherlands,1,0-30,5803000.0,20.0,2973000.0,13.0,2972987.0,2830000.0,7.0,2829993.0,1.767815097784825,0.7053110591684033,4.430910559719142
113,Netherlands,2,30+,11331000.0,22749.0,5563000.0,12431.0,5550569.0,5768000.0,10318.0,5757682.0,1.2491849253072795,1.217031281132924,1.2821880602463496
114,Nigeria,1,0-30,144731000.0,101.0,73806000.0,72.0,73805928.0,70925000.0,29.0,70924971.0,2.385844716857895,1.550348399843732,3.671597309051618
115,Nigeria,2,30+,61404000.0,1969.0,30661000.0,1367.0,30659633.0,30743000.0,602.0,30742398.0,2.2768370675745624,2.068689902952207,2.50592755583305
116,North Macedonia,1,0-30,743000.0,35.0,383000.0,12.0,382988.0,360000.0,23.0,359977.0,0.4904075377454875,0.24402813344453333,0.985540272274616
117,North Macedonia,2,30+,1340000.0,9276.0,659000.0,5493.0,653507.0,681000.0,3783.0,677217.0,1.500496390489038,1.4398283774562959,1.563720685828039
118,Norway,1,0-30,1981000.0,23.0,1018000.0,4.0,1017996.0,963000.0,19.0,962981.0,0.19915210422913868,0.0677509208240215,0.5854025323421356
119,Norway,2,30+,3438000.0,2611.0,1720000.0,1426.0,1718574.0,1718000.0,1185.0,1716815.0,1.2019762535570602,1.1128805925993488,1.29820478829681
120,Oman,1,0-30,2450000.0,79.0,1464000.0,54.0,1463946.0,986000.0,25.0,985975.0,1.4547540983606557,0.9054782468306559,2.337228413939932
121,Oman,2,30+,2659000.0,2793.0,1908000.0,1949.0,1906051.0,751000.0,844.0,750156.0,0.9089310908422505,0.8384459055782364,0.9853417166250256
122,Pakistan,1,0-30,85358000.0,179.0,44161000.0,121.0,44160879.0,41197000.0,58.0,41196942.0,1.9461847674926154,1.4231154721189838,2.661509359869857
123,Pakistan,2,30+,82072000.0,4624.0,41775000.0,3442.0,41771558.0,40297000.0,1182.0,40295818.0,2.808986462608386,2.6293799833869667,3.000861418650246
124,Palestine,1,0-30,3440000.0,56.0,1754000.0,23.0,1753977.0,1686000.0,33.0,1685967.0,0.6699492070073597,0.393396081335185,1.14091614346146
125,Palestine,2,30+,1661000.0,2752.0,833000.0,1597.0,831403.0,828000.0,1155.0,826845.0,1.3743845590184125,1.2742528701357296,1.48238466660627
126,Panama,1,0-30,2178000.0,43.0,1109000.0,25.0,1108975.0,1069000.0,18.0,1068982.0,1.338793708045286,0.7304448160483938,2.4538042482088036
127,Panama,2,30+,2137000.0,1389.0,1053000.0,903.0,1052097.0,1084000.0,486.0,1083514.0,1.9127243736297233,1.7130823843493717,2.1356325667120326
128,Peru,1,0-30,15954000.0,4144.0,7836000.0,2395.0,7833605.0,8118000.0,1749.0,8116251.0,1.4186338813603399,1.3338296875196531,1.5088298814865369
129,Peru,2,30+,17016000.0,209180.0,8542000.0,132815.0,8409185.0,8474000.0,76365.0,8397635.0,1.7253676983527904,1.710165114416606,1.7407054262913804
130,Philippines,1,0-30,62970000.0,4195.0,32283000.0,2325.0,32280675.0,30687000.0,1870.0,30685130.0,1.1818487437553016,1.112044073077165,1.256035158076925
131,Philippines,2,30+,46614000.0,56241.0,22748000.0,31046.0,22716954.0,23866000.0,25195.0,23840805.0,1.292789175676427,1.2714936161151669,1.3144414030583347
132,Poland,1,0-30,11926000.0,55.0,6093000.0,21.0,6092979.0,5833000.0,34.0,5832966.0,0.5912908738089032,0.34320314033853216,1.01871124228301
133,Poland,2,30+,25921000.0,21911.0,12246000.0,12205.0,12233795.0,13675000.0,9706.0,13665294.0,1.4042051990786175,1.3672841640272193,1.4421232198811353
134,Portugal,1,0-30,2930000.0,14.0,1484000.0,3.0,1483997.0,1446000.0,11.0,1445989.0,0.26574369027199213,0.07413664849201736,0.9525613897555733
135,Portugal,2,30+,7267000.0,21900.0,3340000.0,11498.0,3328502.0,3927000.0,10402.0,3916598.0,1.2996304833133194,1.2656654067605186,1.3345070380649202
136,Qatar,1,0-30,1216000.0,5.0,856000.0,3.0,855997.0,360000.0,2.0,359998.0,0.6308411214953271,0.10540723293202964,3.7754574282971767
137,Qatar,2,30+,1665000.0,328.0,1309000.0,255.0,1308745.0,356000.0,73.0,355927.0,0.9500088952143746,0.7323988025727175,1.2322752273981614
138,Republic of Ireland,1,0-30,1908000.0,10.0,975000.0,3.0,974997.0,933000.0,7.0,932993.0,0.41010989010989013,0.10604882813629968,1.5859686987750505
139,Republic of Ireland,2,30+,3031000.0,5810.0,1478000.0,3111.0,1474889.0,1553000.0,2699.0,1550301.0,1.2111394437171887,1.1503350242080783,1.2751578638035528
140,Romania,1,0-30,6066000.0,121.0,3131000.0,38.0,3130962.0,2935000.0,83.0,2934917.0,0.4291711720725124,0.2923522238764797,0.6300205023099614
141,Romania,2,30+,13170000.0,47957.0,6222000.0,25715.0,6196285.0,6948000.0,22242.0,6925758.0,1.2910483151191197,1.2681254105238824,1.3143855790125158
142,Saint Kitts and Nevis,1,0-30,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,,,
143,Saint Kitts and Nevis,2,30+,0.0,41.0,0.0,23.0,-23.0,0.0,18.0,-18.0,,N/A,N/A
144,Singapore,1,0-30,1818000.0,0.0,966000.0,0.0,966000.0,852000.0,0.0,852000.0,,,
145,Singapore,2,30+,4031000.0,82.0,2096000.0,53.0,2095947.0,1935000.0,29.0,1934971.0,1.6872038694393263,1.0728950308264544,2.6532482817617735
146,Sint Maarten,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147,Sint Maarten,2,30+,0.0,68.0,0.0,39.0,-39.0,0.0,29.0,-29.0,,N/A,N/A
148,Slovakia,1,0-30,1769000.0,44.0,906000.0,20.0,905980.0,863000.0,24.0,862976.0,0.7937821927888153,0.43851629031380257,1.436868329652536
149,Slovakia,2,30+,3693000.0,18589.0,1755000.0,9621.0,1745379.0,1938000.0,8968.0,1929032.0,1.1846805736636246,1.1511675320233454,1.2191692543214574
150,Slovenia,1,0-30,612000.0,5.0,315000.0,1.0,314999.0,297000.0,4.0,296996.0,0.2357142857142857,0.026345027140810027,2.108983383954395
151,Slovenia,2,30+,1468000.0,7596.0,720000.0,3807.0,716193.0,748000.0,3789.0,744211.0,1.0438242280285035,0.9980321603364924,1.0917173437095922
152,South Africa,1,0-30,32136000.0,2785.0,16215000.0,1239.0,16213761.0,15921000.0,1546.0,15919454.0,0.7868921378676493,0.7302293442150689,0.847951731251643
153,South Africa,2,30+,27172000.0,100635.0,13001000.0,49004.0,12951996.0,14171000.0,51631.0,14119369.0,1.0345339189175737,1.0218480223805384,1.04737730655644
154,Spain,1,0-30,13588000.0,210.0,6983000.0,118.0,6982882.0,6605000.0,92.0,6604908.0,1.2131792116257494,0.9237104062375251,1.5933606350889282
155,Spain,2,30+,33166000.0,106786.0,15995000.0,59029.0,15935971.0,17171000.0,47757.0,17123243.0,1.3269046997543958,1.3110193894287354,1.3429824886094948
156,Sudan,1,0-30,29878000.0,41.0,15124000.0,25.0,15123975.0,14754000.0,16.0,14753984.0,1.524274332187252,0.8138433987280059,2.8548640234672464
157,Sudan,2,30+,13970000.0,998.0,6783000.0,685.0,6782315.0,7187000.0,313.0,7186687.0,2.3188468257657866,2.028611979578838,2.650605761719103
158,Sweden,1,0-30,3597000.0,44.0,1845000.0,23.0,1844977.0,1752000.0,21.0,1751979.0,1.0400309717382887,0.5756130830379871,1.8791519061138253
159,Sweden,2,30+,6499000.0,18110.0,3212000.0,9895.0,3202105.0,3287000.0,8215.0,3278785.0,1.232629048554227,1.197138987804678,1.269171238108232
160,Switzerland,1,0-30,2759000.0,9.0,1407000.0,6.0,1406994.0,1352000.0,3.0,1351997.0,1.92181947405828,0.480631266317383,7.684456567231995
161,Switzerland,2,30+,5896000.0,13544.0,2886000.0,7291.0,2878709.0,3010000.0,6253.0,3003747.0,1.2160987396874172,1.175747474691904,1.257834846770016
162,Trinidad and Tobago,1,0-30,551000.0,51.0,280000.0,24.0,279976.0,271000.0,27.0,270973.0,0.8603174603174603,0.49644112288523345,1.4909041544050143
163,Trinidad and Tobago,2,30+,849000.0,2376.0,412000.0,1374.0,410626.0,437000.0,1002.0,435998.0,1.454464856694378,1.3408790710997949,1.5776724873659798
164,Tunisia,1,0-30,5383000.0,169.0,2771000.0,113.0,2770887.0,2612000.0,56.0,2611944.0,1.9020724854358921,1.3807705481510695,2.6201889551430684
165,Tunisia,2,30+,6435000.0,1045.0,3090000.0,701.0,3089299.0,3345000.0,344.0,3344656.0,2.205957891171822,1.9389478324794227,2.509737568029631
166,Turkey,1,0-30,40188000.0,462.0,20505000.0,153.0,20504847.0,19683000.0,309.0,19682691.0,0.47529634022485634,0.39157804108734934,0.5769133795241327
167,Turkey,2,30+,44152000.0,88055.0,21132000.0,49731.0,21082269.0,23020000.0,38324.0,22981676.0,1.4135822329839467,1.3948930093104732,1.4325218608670518
168,Turks and Caicos,1,0-30,0.0,5.0,0.0,3.0,-3.0,0.0,2.0,-2.0,,N/A,N/A
169,Turks and Caicos,2,30+,0.0,29.0,0.0,14.0,-14.0,0.0,15.0,-15.0,,N/A,N/A
170,USA,1,0-30,128148000.0,7489.0,65380000.0,4388.0,65375612.0,62768000.0,3101.0,62764899.0,1.3584955720872367,1.2974458811785636,1.4224178797378573
171,USA,2,30+,202855000.0,837130.0,98406000.0,460605.0,97945395.0,104449000.0,376525.0,104072475.0,1.2984270012960848,1.2928591666897666,1.304018814370439
172,Uganda,1,0-30,19322000.0,20.0,9593000.0,11.0,9592989.0,9729000.0,9.0,9728991.0,1.2395496716355676,0.5136537442057669,2.991282368295823
173,Uganda,2,30+,11562000.0,344.0,5453000.0,241.0,5452759.0,6109000.0,103.0,6108897.0,2.621286225271918,2.081181659390121,3.3015577682987325
174,Ukraine,1,0-30,13872000.0,333.0,7131000.0,99.0,7130901.0,6741000.0,234.0,6740766.0,0.39993851331672114,0.31618307661152223,0.5058803783812643
175,Ukraine,2,30+,29864000.0,106125.0,13133000.0,48681.0,13084319.0,16731000.0,57444.0,16673556.0,1.0796246014903272,1.0666903305141218,1.0927157083924808
176,Venezuela,1,0-30,14384000.0,14.0,7291000.0,8.0,7290992.0,7093000.0,6.0,7092994.0,1.2971243085082065,0.4500616380386908,3.7384467582154812
