,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
21,Belgium,2,30+,8318000.0,31518.0,4061000.0,16421.0,4044579.0,4257000.0,15097.0,4241903.0,1.1401962458413677,1.1153211092118658,1.1656261755409782
22,Bosnia and Herzegovina,1,0-30,1085000.0,37.0,557000.0,16.0,556984.0,528000.0,21.0,527979.0,0.7222364708899717,0.376890002965572,1.3840258849509737
23,Bosnia and Herzegovina,2,30+,2197000.0,8714.0,1051000.0,5060.0,1045940.0,1146000.0,3654.0,1142346.0,1.5099545510648238,1.447172147869058,1.5754606317144708
24,Brazil,1,0-30,94342000.0,5105.0,47966000.0,2720.0,47963280.0,46376000.0,2385.0,46373615.0,1.1026566599279661,1.0436678541711746,1.1649795524736775
25,Brazil,2,30+,118217000.0,282947.0,56470000.0,163816.0,56306184.0,61747000.0,119131.0,61627869.0,1.503590608120187,1.4924239914286683,1.5148407756853526
26,Brunei Darussalam,1,0-30,200000.0,3.0,104000.0,1.0,103999.0,96000.0,2.0,95998.0,0.46153846153846156,0.041849567897571056,5.090082459170468
27,Brunei Darussalam,2,30+,238000.0,90.0,124000.0,54.0,123946.0,114000.0,36.0,113964.0,1.3790322580645162,0.9045966080373112,2.1022961526560127
28,Cabo Verde,1,0-30,253000.0,4.0,129000.0,4.0,128996.0,124000.0,0.0,124000.0,inf,,inf
29,Cabo Verde,2,30+,243000.0,108.0,120000.0,61.0,119939.0,123000.0,47.0,122953.0,1.33031914893617,0.9094548769583579,1.9459448542902136
30,Cambodia,1,0-30,9690000.0,5.0,4926000.0,3.0,4925997.0,4764000.0,2.0,4763998.0,1.4506699147381243,0.24239149355332879,8.682001049939142
31,Cambodia,2,30+,6797000.0,100.0,3122000.0,56.0,3121944.0,3675000.0,44.0,3674956.0,1.4981655116184265,1.009435230659616,2.223520471676258
32,Cameroon,1,0-30,18575000.0,23.0,9350000.0,16.0,9349984.0,9225000.0,7.0,9224993.0,2.2551566080977845,0.927761538254925,5.481722530353136
33,Cameroon,2,30+,7972000.0,68.0,3928000.0,42.0,3927958.0,4044000.0,26.0,4043974.0,1.6630894563684788,1.019770111568949,2.712245150653247
34,Canada,1,0-30,13039000.0,183.0,6662000.0,104.0,6661896.0,6377000.0,79.0,6376921.0,1.2601377926573918,0.9405465788425191,1.688323887624626
35,Canada,2,30+,23041000.0,16304.0,11408000.0,10080.0,11397920.0,11633000.0,6224.0,11626776.0,1.6514794110118007,1.6001311897078765,1.7044753971040347
36,Chad,1,0-30,10744000.0,4.0,5392000.0,1.0,5391999.0,5352000.0,3.0,5351997.0,0.33086053412462907,0.034414713820993474,3.1808689042318092
37,Chad,2,30+,5202000.0,110.0,2568000.0,89.0,2567911.0,2634000.0,21.0,2633979.0,4.347018246550957,2.702010906193512,6.993520119601481
38,Chile,1,0-30,7918000.0,465.0,4025000.0,247.0,4024753.0,3893000.0,218.0,3892782.0,1.0958698501339108,0.913395371319572,1.3147983514494375
39,Chile,2,30+,11198000.0,47787.0,5399000.0,26664.0,5372336.0,5799000.0,21123.0,5777877.0,1.355843248599825,1.3316353845118916,1.3804911886203417
40,chile,1,0-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
41,chile,2,30+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
42,Colombia,1,0-30,24382000.0,2028.0,12421000.0,1176.0,12419824.0,11961000.0,852.0,11960148.0,1.3291642617965258,1.2169827709922094,1.4516866441722311
43,Colombia,2,30+,26502000.0,137866.0,12564000.0,83838.0,12480162.0,13938000.0,54028.0,13883972.0,1.721450545753311,1.7029822510214359,1.7401191232010507
44,Costa Rica,1,0-30,2251000.0,159.0,1149000.0,95.0,1148905.0,1102000.0,64.0,1101936.0,1.4236564403829417,1.036946640068603,1.9545824075477385
45,Costa Rica,2,30+,2847000.0,7909.0,1398000.0,4797.0,1393203.0,1449000.0,3112.0,1445888.0,1.5976856857574722,1.5273006920248526,1.6713143415722274
46,Croatia,1,0-30,1266000.0,12.0,650000.0,5.0,649995.0,616000.0,7.0,615993.0,0.676923076923077,0.21484233834451025,2.1328424164524775
47,Croatia,2,30+,2838000.0,4837.0,1329000.0,2608.0,1326392.0,1509000.0,2229.0,1506771.0,1.3285006688966596,1.2555349779629479,1.4057067769807339
48,Cuba,1,0-30,3898000.0,10.0,2021000.0,4.0,2020996.0,1877000.0,6.0,1876994.0,0.6191654296552861,0.17472258549181097,2.194140088993721
49,Cuba,2,30+,7431000.0,1896.0,3606000.0,1086.0,3604914.0,3825000.0,810.0,3824190.0,1.422166759105195,1.2984846211179197,1.557629761500347
50,Curaçao,1,0-30,60000.0,3.0,31000.0,2.0,30998.0,29000.0,1.0,28999.0,1.8709677419354838,0.16965458913876677,20.633218995920924
51,Curaçao,2,30+,101000.0,260.0,44000.0,142.0,43858.0,57000.0,118.0,56882.0,1.5589368258859784,1.2216111770717875,1.9894088010301783
52,Cyprus,1,0-30,465000.0,6.0,243000.0,2.0,242998.0,222000.0,4.0,221996.0,0.45679012345679015,0.08366527356505145,2.493952484664194
53,Cyprus,2,30+,739000.0,1046.0,360000.0,643.0,359357.0,379000.0,403.0,378597.0,1.6797422111938243,1.4831924130060017,1.902338409584961
54,Czech Republic,1,0-30,3280000.0,28.0,1681000.0,10.0,1680990.0,1599000.0,18.0,1598982.0,0.5284552845528456,0.24394109948562223,1.14480498923999
55,Czech Republic,2,30+,7430000.0,41239.0,3591000.0,23285.0,3567715.0,3839000.0,17954.0,3821046.0,1.3864931504308158,1.359836184981082,1.4136726742701826
56,Denmark,1,0-30,2058000.0,31.0,1054000.0,20.0,1053980.0,1004000.0,11.0,1003989.0,1.7319303087804039,0.8298582295960866,3.614572329941416
57,Denmark,2,30+,3733000.0,6386.0,1824000.0,3489.0,1820511.0,1909000.0,2897.0,1906103.0,1.2604730619697326,1.1999298345970908,1.3240710366075978
58,Dominican Republic,1,0-30,5788000.0,148.0,2942000.0,66.0,2941934.0,2846000.0,82.0,2845918.0,0.778614183150669,0.5630667049339714,1.0766753581611168
59,Dominican Republic,2,30+,5060000.0,4133.0,2477000.0,2579.0,2474421.0,2583000.0,1554.0,2581446.0,1.7306080808301236,1.6250773336010915,1.8429918795296598
60,Ecuador,1,0-30,9431000.0,295.0,4802000.0,160.0,4801840.0,4629000.0,135.0,4628865.0,1.1424869267434865,0.9086055053815139,1.43657106417345
61,Ecuador,2,30+,8211000.0,25373.0,4020000.0,16307.0,4003693.0,4191000.0,9066.0,4181934.0,1.875210232754164,1.8277397510687834,1.9239136288247158
62,England,1,0-30,20573000.0,535.0,10555000.0,306.0,10554694.0,10018000.0,229.0,10017771.0,1.26826128058682,1.0686430208329447,1.505167436158428
63,England,2,30+,35974000.0,155532.0,17426000.0,85933.0,17340067.0,18548000.0,69599.0,18478401.0,1.3141845328387536,1.3011424937193024,1.3273572992115334
64,Equatorial Guinea,1,0-30,501000.0,6.0,254000.0,5.0,253995.0,247000.0,1.0,246999.0,4.862204724409449,0.5680343996405758,41.61901954710571
65,Equatorial Guinea,2,30+,841000.0,107.0,493000.0,71.0,492929.0,348000.0,36.0,347964.0,1.3921568627450982,0.9322598786626339,2.078927533885252
66,Estonia,1,0-30,425000.0,1.0,221000.0,1.0,220999.0,204000.0,0.0,204000.0,inf,,inf
67,Estonia,2,30+,900000.0,2391.0,409000.0,1185.0,407815.0,491000.0,1206.0,489794.0,1.1795849602841537,1.0888258178200843,1.277909336604732
68,Eswatini,1,0-30,775000.0,16.0,393000.0,11.0,392989.0,382000.0,5.0,381995.0,2.1384223918575067,0.742993749061371,6.154628261374329
69,Eswatini,2,30+,372000.0,531.0,170000.0,269.0,169731.0,202000.0,262.0,201738.0,1.2199820386169733,1.029249805442165,1.4460592235998813
70,Finland,1,0-30,1849000.0,23.0,947000.0,15.0,946985.0,902000.0,8.0,901992.0,1.7859028511087647,0.7571800528460962,4.212272869061831
71,Finland,2,30+,3691000.0,3364.0,1786000.0,1723.0,1784277.0,1905000.0,1641.0,1903359.0,1.119928306900512,1.0467490368581898,1.1982236127597867
72,France,1,0-30,22783000.0,154.0,11568000.0,58.0,11567942.0,11215000.0,96.0,11214904.0,0.5857303913093591,0.42279978777897054,0.8114481161536649
73,France,2,30+,42491000.0,113442.0,20022000.0,65463.0,19956537.0,22469000.0,47979.0,22421021.0,1.5311614955056974,1.5132546174925723,1.549280271950501
74,Germany,1,0-30,11692000.0,63.0,6032000.0,26.0,6031974.0,5660000.0,37.0,5659963.0,0.6593662628145387,0.39929564021399244,1.0888269862025306
75,Germany,2,30+,72092000.0,139795.0,35384000.0,74496.0,35309504.0,36708000.0,65299.0,36642701.0,1.1835325879534637,1.1711741043988526,1.1960214809110798
76,Greece,1,0-30,1741000.0,7.0,897000.0,3.0,896997.0,844000.0,4.0,843996.0,0.705685618729097,0.15793729115105715,3.1531007582292268
77,Greece,2,30+,8681000.0,30013.0,4218000.0,16450.0,4201550.0,4463000.0,13563.0,4449437.0,1.2833066713205015,1.2545117312328178,1.3127625447051885
78,Guatemala,1,0-30,11332000.0,927.0,5763000.0,519.0,5762481.0,5569000.0,408.0,5568592.0,1.2292374784374969,1.0797359610712443,1.3994391526019327
